app_id,y_prob,prediction_label
com.tonielro.mygdxgame,0.006076502472154965,0
net.becvert.tarotfrancais,0.007523607545412915,0
com.iaan.pencilcamera,0.025050262037800763,0
my.geulga,0.019767088624914407,0
app.voyp,0.9791029015893453,1
com.YONONPMobileApp,0.06578397035381058,0
com.avaya.cloudoffice,0.6674003882412343,1
com.gemtechnologies.gem4me,0.9824327619903366,1
com.handcent.app.nextsms,0.9904225262157293,1
com.heartbeatreactnative,0.8491041074194283,1
com.jesusrojo.vttvfull,0.07362511026685403,0
com.lemi.keywordmarketingautoresponder,0.380949545118391,0
com.messages.chat,0.7039862298396138,1
